"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202205472","2023","1S",63,475.68
"202205647","2023","1S",63,289.23
"202205704","2023","1S",63,468.54
"202205761","2023","1S",63,452.79
"202205852","2023","1S",63,325.62
"202206371","2023","1S",63,481.14
"202206397","2023","1S",63,501.18
"202206405","2023","1S",63,397.23
"202206421","2023","1S",63,482.16
"202206504","2023","1S",63,417.39
"202206538","2023","1S",63,279.54
"202206710","2023","1S",63,363.96
"202206793","2023","1S",63,306.30
"202206827","2023","1S",63,426.81
"202207098","2023","1S",63,510.48
"202207171","2023","1S",63,498.39
"202207627","2023","1S",63,359.40
"202207817","2023","1S",63,495.84
"202207841","2023","1S",63,548.82
"202207965","2023","1S",63,414.69
"202208534","2023","1S",63,402.99
